@context,@type,name,brand,sku,mpn,description,url,image,itemCondition,offers,price,priceCurrency,availability,priceValidUntil,gtin14,date
https://schema.org,Offer,Amla (Price per 200 gms),"{'@type': 'Brand', 'name': 'FFG'}",AM2,,"Health benefits of Amla-:


It improves eyesight. ...


It burns fat. ...


It builds immunity. ...


Amla beautifies hair. ...


It improves skin. ...


It helps manage chronic conditions. 


It relieves pain.

",https://fastandfresh.in/products/amla?variant=33150689575000,https://cdn.shopify.com/s/files/1/0279/6876/6040/products/Amla_501x.jpg?v=1598459370,https://schema.org/NewCondition,"[{'@type': 'Offer', 'price': '14.00', 'priceCurrency': 'INR', 'itemCondition': 'https://schema.org/NewCondition', 'url': 'https://fastandfresh.in/products/amla?variant=33150689575000', 'sku': 'AM2', 'mpn': '', 'availability': 'https://schema.org/InStock', 'priceValidUntil': '2021-02-19', 'gtin14': ''}]",14.00,INR,https://schema.org/InStock,2021-02-19,,2021-01-20
https://schema.org,Offer,Anar (Price per 500 gms),"{'@type': 'Brand', 'name': 'FFG'}",AN1,,"Health benefits of pomegranate (Anar)-:


Protects us from free radicals. ...


Prevention of atherosclerosis. ...



It acts like an oxygen mask. ...


It prevents arthritis. ...


Fights erectile dysfunction. ...


Fights heart disease and prostate cancer. ...

",https://fastandfresh.in/products/anar-kandhari?variant=32606824955992,https://cdn.shopify.com/s/files/1/0279/6876/6040/products/anar-pomegranate_500x.jpg?v=1598459370,https://schema.org/NewCondition,"[{'@type': 'Offer', 'price': '128.00', 'priceCurrency': 'INR', 'itemCondition': 'https://schema.org/NewCondition', 'url': 'https://fastandfresh.in/products/anar-kandhari?variant=32606824955992', 'sku': 'AN1', 'mpn': '', 'availability': 'https://schema.org/InStock', 'priceValidUntil': '2021-02-19', 'gtin14': ''}]",128.00,INR,https://schema.org/InStock,2021-02-19,,2021-01-20
https://schema.org,Offer,Apple Golden (Price per kg),"{'@type': 'Brand', 'name': 'FFG'}",AP4,,"Interesting Health Benefits Of Golden Apple-:


Boosts Immune System 

Helps Treat Cough 
Improves Skin Health
Helps Treat Digestive Problems 
Provides Energy
Helps in Weight Loss
",https://fastandfresh.in/products/apple-golden-price-per-kg?variant=37987059564735,https://cdn.shopify.com/s/files/1/0279/6876/6040/products/Apples_Golden_500x.jpg?v=1610774031,https://schema.org/NewCondition,"[{'@type': 'Offer', 'price': '139.00', 'priceCurrency': 'INR', 'itemCondition': 'https://schema.org/NewCondition', 'url': 'https://fastandfresh.in/products/apple-golden-price-per-kg?variant=37987059564735', 'sku': 'AP4', 'mpn': '', 'availability': 'https://schema.org/InStock', 'priceValidUntil': '2021-02-19', 'gtin14': ''}]",139.00,INR,https://schema.org/InStock,2021-02-19,,2021-01-20
https://schema.org,Offer,Apple Green Imported (Price per 500 gm),"{'@type': 'Brand', 'name': 'FFG'}",AP1,,"Some amazing Health benefits of (Apple grenny smith)-:


Reduces the risk of cancer.


Detoxifies the liver.


Strengthens the Bones.


Improves Digestion.


Improves Vision.


 ",https://fastandfresh.in/products/apple-green-imported-price-per-kg?variant=32630689955928,https://cdn.shopify.com/s/files/1/0279/6876/6040/products/greenapple_500x.jpg?v=1593016076,https://schema.org/NewCondition,"[{'@type': 'Offer', 'price': '112.00', 'priceCurrency': 'INR', 'itemCondition': 'https://schema.org/NewCondition', 'url': 'https://fastandfresh.in/products/apple-green-imported-price-per-kg?variant=32630689955928', 'sku': 'AP1', 'mpn': '', 'availability': 'https://schema.org/InStock', 'priceValidUntil': '2021-02-19', 'gtin14': ''}]",112.00,INR,https://schema.org/InStock,2021-02-19,,2021-01-20
https://schema.org,Offer,Apple Royal Gala (Price per 500 gms),"{'@type': 'Brand', 'name': 'FFG'}",AP3,,"Health Benefits of New Zealand Royal Gala Apples-:



 Vitamin C: New Zealand Gala Apples are home for vitamin C. 



 Fat and Calories: Finally, for fat and calories, these apples are strongly recognized.


Carbohydrates: Royal Gala apples also have a space for carbohydrates.


 
 









",https://fastandfresh.in/products/apple-royal-gala-price-per-500-gms?variant=32773052694616,https://cdn.shopify.com/s/files/1/0279/6876/6040/products/APPLEGALA_500x.jpg?v=1593016077,https://schema.org/NewCondition,"[{'@type': 'Offer', 'price': '119.00', 'priceCurrency': 'INR', 'itemCondition': 'https://schema.org/NewCondition', 'url': 'https://fastandfresh.in/products/apple-royal-gala-price-per-500-gms?variant=32773052694616', 'sku': 'AP3', 'mpn': '', 'availability': 'https://schema.org/InStock', 'priceValidUntil': '2021-02-19', 'gtin14': ''}]",119.00,INR,https://schema.org/InStock,2021-02-19,,2021-01-20
https://schema.org,Offer,Apple Shimla (Price per kg),"{'@type': 'Brand', 'name': 'FFG'}",AP9,,"Surprising and Impressive Health Benefits of Apples Shimla -:


Decrease risk of diabetes. ...


Control your weight. ...


Keeps Teeth Healthy. ...


Reduces the risk of heart-related diseases. ...

",https://fastandfresh.in/products/apple-shimla-price-per-500gms?variant=37475753951423,https://cdn.shopify.com/s/files/1/0279/6876/6040/products/APPLESHIMLA_500x.jpg?v=1599669042,https://schema.org/NewCondition,"[{'@type': 'Offer', 'price': '195.00', 'priceCurrency': 'INR', 'itemCondition': 'https://schema.org/NewCondition', 'url': 'https://fastandfresh.in/products/apple-shimla-price-per-500gms?variant=37475753951423', 'sku': 'AP9', 'mpn': '', 'availability': 'https://schema.org/InStock', 'priceValidUntil': '2021-02-19', 'gtin14': ''}]",195.00,INR,https://schema.org/InStock,2021-02-19,,2021-01-20
https://schema.org,Offer,Apple Washington (Price per 500 gms),"{'@type': 'Brand', 'name': 'FFG'}",AP4,,"Washington Apple Health benefits-:


Apples May Be Good for Weight Loss. ...


Apples May Be Good for Your Heart. ...


They're Linked to a Lower Risk of Diabetes. ...


They May Have Prebiotic Effects and Promote Good Gut Bacteria. ...


Substances in Apples May Help Prevent Cancer. ...

",https://fastandfresh.in/products/apple-washington?variant=32610329657432,https://cdn.shopify.com/s/files/1/0279/6876/6040/products/APPLEWASHINGTON_500x.jpg?v=1594226544,https://schema.org/NewCondition,"[{'@type': 'Offer', 'price': '146.00', 'priceCurrency': 'INR', 'itemCondition': 'https://schema.org/NewCondition', 'url': 'https://fastandfresh.in/products/apple-washington?variant=32610329657432', 'sku': 'AP4', 'mpn': '', 'availability': 'https://schema.org/InStock', 'priceValidUntil': '2021-02-19', 'gtin14': ''}]",146.00,INR,https://schema.org/InStock,2021-02-19,,2021-01-20
https://schema.org,Offer,Apricot Dry (Price per 200 gms),"{'@type': 'Brand', 'name': 'FFG'}",APR2,,"Dried Apricots Contain High Levels of Nutrients-:


Encourages cell growth..


Builds up the immune system.


Maintains good vision..


Keeps bones healthy


Assists in reproduction

",https://fastandfresh.in/products/apricot-dry-fresh-price-per-200gms?variant=33193324019800,https://cdn.shopify.com/s/files/1/0279/6876/6040/products/DRY_500x.jpg?v=1598459423,https://schema.org/NewCondition,"[{'@type': 'Offer', 'price': '148.00', 'priceCurrency': 'INR', 'itemCondition': 'https://schema.org/NewCondition', 'url': 'https://fastandfresh.in/products/apricot-dry-fresh-price-per-200gms?variant=33193324019800', 'sku': 'APR2', 'mpn': '', 'availability': 'https://schema.org/InStock', 'priceValidUntil': '2021-02-19', 'gtin14': ''}]",148.00,INR,https://schema.org/InStock,2021-02-19,,2021-01-20
https://schema.org,Offer,Arbi (Price per 250 gms),"{'@type': 'Brand', 'name': 'FFG'}",AR1,,"Health Benefits Of Arbi (Taro)-:


Helps In Combating Diabetes. ...


Protects Heart. ...


Provides A Number Of Antioxidants. ...


May Control Hypertension.

",https://fastandfresh.in/products/arbi-price-per-250-gms?variant=32787439779928,https://cdn.shopify.com/s/files/1/0279/6876/6040/products/arbi_500x.jpg?v=1598459394,https://schema.org/NewCondition,"[{'@type': 'Offer', 'price': '16.00', 'priceCurrency': 'INR', 'itemCondition': 'https://schema.org/NewCondition', 'url': 'https://fastandfresh.in/products/arbi-price-per-250-gms?variant=32787439779928', 'sku': 'AR1', 'mpn': '', 'availability': 'https://schema.org/InStock', 'priceValidUntil': '2021-02-19', 'gtin14': ''}]",16.00,INR,https://schema.org/InStock,2021-02-19,,2021-01-20
https://schema.org,Offer,Asparagus Thai (Price is Per 250gms),"{'@type': 'Brand', 'name': 'FFG'}",AS1,,Imported from Thai Land,https://fastandfresh.in/products/asparagus-thai?variant=32604289990744,https://cdn.shopify.com/s/files/1/0279/6876/6040/products/ASPRAGUS_450x.jpg?v=1604463303,https://schema.org/NewCondition,"[{'@type': 'Offer', 'price': '340.00', 'priceCurrency': 'INR', 'itemCondition': 'https://schema.org/NewCondition', 'url': 'https://fastandfresh.in/products/asparagus-thai?variant=32604289990744', 'sku': 'AS1', 'mpn': '', 'availability': 'https://schema.org/InStock', 'priceValidUntil': '2021-02-19', 'gtin14': ''}]",340.00,INR,https://schema.org/InStock,2021-02-19,,2021-01-20
https://schema.org,Offer,Avacado Hass Imported (Price per Pc/Approx.250gms to 300gms),"{'@type': 'Brand', 'name': 'FFG'}",AV1,,"Imported from Peru. Fresh Stock (Limited Qty.)
",https://fastandfresh.in/products/avacado-hass-imported-price-per-pc?variant=32875908038744,https://cdn.shopify.com/s/files/1/0279/6876/6040/products/Avocado-HASS_500x.jpg?v=1593016080,https://schema.org/NewCondition,"[{'@type': 'Offer', 'price': '299.00', 'priceCurrency': 'INR', 'itemCondition': 'https://schema.org/NewCondition', 'url': 'https://fastandfresh.in/products/avacado-hass-imported-price-per-pc?variant=32875908038744', 'sku': 'AV1', 'mpn': '', 'availability': 'https://schema.org/InStock', 'priceValidUntil': '2021-02-19', 'gtin14': ''}]",299.00,INR,https://schema.org/InStock,2021-02-19,,2021-01-20
https://schema.org,Offer,Avacado Indian (Price per Pcs/Approx. 300gms to 350gms ),"{'@type': 'Brand', 'name': 'FFG'}",AV2,,"These are from Coimbatore.&amp; So many 
benefits of these -:


Regulates Blood Pressure. ...


Good for heart. ...


Boosts fertility. ...


Good for eyes. ...


Good source of folate. ...


Improved digestion. ...

",https://fastandfresh.in/products/avacados?variant=32604290023512,https://cdn.shopify.com/s/files/1/0279/6876/6040/products/AVACADO_500x.jpg?v=1602478708,https://schema.org/NewCondition,"[{'@type': 'Offer', 'price': '119.00', 'priceCurrency': 'INR', 'itemCondition': 'https://schema.org/NewCondition', 'url': 'https://fastandfresh.in/products/avacados?variant=32604290023512', 'sku': 'AV2', 'mpn': '', 'availability': 'https://schema.org/InStock', 'priceValidUntil': '2021-02-19', 'gtin14': ''}]",119.00,INR,https://schema.org/InStock,2021-02-19,,2021-01-20
https://schema.org,Offer,Baby-corn (Price per 200gms),"{'@type': 'Brand', 'name': 'FFG'}",BAB1,,"Here are some essential benefits of baby corn you must know-:


Low In Calories. Baby corn is very low in calories


Rich In Fibre.


Low-Carb Veggie


Nutrient Dense.


Stimulates Digestion


 ",https://fastandfresh.in/products/baby-corn-price-per-200gms?variant=33316151230552,https://cdn.shopify.com/s/files/1/0279/6876/6040/products/BABYCORN_500x.png?v=1599669052,https://schema.org/NewCondition,"[{'@type': 'Offer', 'price': '45.00', 'priceCurrency': 'INR', 'itemCondition': 'https://schema.org/NewCondition', 'url': 'https://fastandfresh.in/products/baby-corn-price-per-200gms?variant=33316151230552', 'sku': 'BAB1', 'mpn': '', 'availability': 'https://schema.org/InStock', 'priceValidUntil': '2021-02-19', 'gtin14': ''}]",45.00,INR,https://schema.org/InStock,2021-02-19,,2021-01-20
https://schema.org,Offer,Banana  (Price per Pc),"{'@type': 'Brand', 'name': 'FFG'}",BA2,,"
Health benefits of bananas-:



Bananas are respectable sources of vitamin C. ...


Manganese in bananas is good for your skin. ...


Potassium in bananas is good for your heart health and blood pressure. ...



Bananas can aid digestion and help beat gastrointestinal issues. ...

",https://fastandfresh.in/products/banana?variant=32606825021528,https://cdn.shopify.com/s/files/1/0279/6876/6040/products/banana_500x.png?v=1598459372,https://schema.org/NewCondition,"[{'@type': 'Offer', 'price': '8.00', 'priceCurrency': 'INR', 'itemCondition': 'https://schema.org/NewCondition', 'url': 'https://fastandfresh.in/products/banana?variant=32606825021528', 'sku': 'BA2', 'mpn': '', 'availability': 'https://schema.org/InStock', 'priceValidUntil': '2021-02-19', 'gtin14': ''}]",8.00,INR,https://schema.org/InStock,2021-02-19,,2021-01-20
https://schema.org,Offer,Banana Flower (Price per Pcs Approx. 400gms to 500gms),"{'@type': 'Brand', 'name': 'FFG'}",BAN4,,"Health Benefits Of Banana Flowers:

Slows The Ageing Process. 
Promotes Kidney Function.

Keeps Infections At Bay. Banana flower seems to be very effective in treating infections in natural ways.


Boosts Mood And Reduces Anxiety. 


",https://fastandfresh.in/products/banana-flower-price-per-pcs-approx-400gms-to-500gms?variant=37697933541567,https://cdn.shopify.com/s/files/1/0279/6876/6040/products/Banana-Flower_500x.png?v=1607141838,https://schema.org/NewCondition,"[{'@type': 'Offer', 'price': '48.00', 'priceCurrency': 'INR', 'itemCondition': 'https://schema.org/NewCondition', 'url': 'https://fastandfresh.in/products/banana-flower-price-per-pcs-approx-400gms-to-500gms?variant=37697933541567', 'sku': 'BAN4', 'mpn': '', 'availability': 'https://schema.org/InStock', 'priceValidUntil': '2021-02-19', 'gtin14': ''}]",48.00,INR,https://schema.org/InStock,2021-02-19,,2021-01-20
https://schema.org,Offer,Banana Raw (Price per 500 gms),"{'@type': 'Brand', 'name': 'FFG'}",BA3,,"Here are some of the health benefits of Raw bananas-:


Rich in vitamins. ...


Great for diabetics. ...


Raw bananas are rich in fibre. ...


Prevents stomach problems. ...


They help in weight loss. ...


Good for heart health. ...

",https://fastandfresh.in/products/banana-raw-price-per-500-gms?variant=32798179164248,https://cdn.shopify.com/s/files/1/0279/6876/6040/products/RawBanana_500x.jpg?v=1593016083,https://schema.org/NewCondition,"[{'@type': 'Offer', 'price': '27.00', 'priceCurrency': 'INR', 'itemCondition': 'https://schema.org/NewCondition', 'url': 'https://fastandfresh.in/products/banana-raw-price-per-500-gms?variant=32798179164248', 'sku': 'BA3', 'mpn': '', 'availability': 'https://schema.org/InStock', 'priceValidUntil': '2021-02-19', 'gtin14': ''}]",27.00,INR,https://schema.org/InStock,2021-02-19,,2021-01-20
https://schema.org,Offer,Basil Leaves (Price per 100 gms),"{'@type': 'Brand', 'name': 'FFG'}",BA4,,"Benefits of basil leaves you must know-:


Good For Digestion. ...


Anti-inflammatory. ...


Fights free radical activity. ...


Skin Benefits. ...


Fights Depression. ...


Diabetes Management. ...

",https://fastandfresh.in/products/basil-leaves?variant=32604290154584,https://cdn.shopify.com/s/files/1/0279/6876/6040/products/basil_500x.png?v=1593016083,https://schema.org/NewCondition,"[{'@type': 'Offer', 'price': '34.00', 'priceCurrency': 'INR', 'itemCondition': 'https://schema.org/NewCondition', 'url': 'https://fastandfresh.in/products/basil-leaves?variant=32604290154584', 'sku': 'BA4', 'mpn': '', 'availability': 'https://schema.org/InStock', 'priceValidUntil': '2021-02-19', 'gtin14': ''}]",34.00,INR,https://schema.org/InStock,2021-02-19,,2021-01-20
https://schema.org,Offer,BASKET FFG (Large),"{'@type': 'Brand', 'name': 'FAST AND FRESH GLOBAL LLP'}",,,"
 DRAGON FRUIT 1 NOSARDA MELON - 1 NOPINEAPPLE - 1 NOAPPLE GREEN - 2 NOPLUMS IMP - 2 NOORANGE IMP - 6 NOKIWI FRUIT - 3 NOAPPLE ROYAL GALA - 4 NOPEARS IMP - 2 NOANAR - 1 NOGRAPES RED IMP - 500GMS

The Final Price includes Basket cost / Making Charges / Delivery Charges.
* Please note that Fruits and baskets may change according to availability.",https://fastandfresh.in/products/basket-ffg3?variant=33401399017560,https://cdn.shopify.com/s/files/1/0279/6876/6040/products/basket_large_3d422059-5c73-469f-82e5-2c2a2b40b726_390x.jpg?v=1604217023,https://schema.org/NewCondition,"[{'@type': 'Offer', 'price': '1595.00', 'priceCurrency': 'INR', 'itemCondition': 'https://schema.org/NewCondition', 'url': 'https://fastandfresh.in/products/basket-ffg3?variant=33401399017560', 'sku': '', 'mpn': '', 'availability': 'https://schema.org/InStock', 'priceValidUntil': '2021-02-19', 'gtin14': ''}]",1595.00,INR,https://schema.org/InStock,2021-02-19,,2021-01-20
https://schema.org,Offer,BASKET FFG (Medium),"{'@type': 'Brand', 'name': 'FAST AND FRESH GLOBAL LLP'}",BASKET 2,,"ANAR - 700gms
ORANGE IMPORTED - 500gms
KIWI IMPORTED - 500gms
PEARS IMPORTED - 500gms
DRAGON FRUIT - 1 Pcs 
APPLE GREEN IMPORTED - 500gms
APPLE RED KINNAUR - 500gms
ORANGE NAGPUR - 500gms
 
The Final Price includes Basket cost / Making Charges / Delivery Charges.
* Please note that Fruits and baskets may change according to availability.",https://fastandfresh.in/products/basket-ffg2?variant=33401398001752,https://cdn.shopify.com/s/files/1/0279/6876/6040/products/MEDIUMBASKET_390x.jpg?v=1604285323,https://schema.org/NewCondition,"[{'@type': 'Offer', 'price': '859.00', 'priceCurrency': 'INR', 'itemCondition': 'https://schema.org/NewCondition', 'url': 'https://fastandfresh.in/products/basket-ffg2?variant=33401398001752', 'sku': 'BASKET 2', 'mpn': '', 'availability': 'https://schema.org/InStock', 'priceValidUntil': '2021-02-19', 'gtin14': ''}]",859.00,INR,https://schema.org/InStock,2021-02-19,,2021-01-20
https://schema.org,Offer,BASKET FFG (Small),"{'@type': 'Brand', 'name': 'FAST AND FRESH GLOBAL LLP'}",BASKET 1,,"APPLE KINNAUR - 500gms

APPLE GREEN - 500gms
ORANGE NAGPUR - 500gms
PEARS IMPORTED - 500gms
ANAR - 500gms
 
The Final Price includes Basket cost / Making Charges / Delivery Charges.
* Please note that Fruits and baskets may change according to availability.
",https://fastandfresh.in/products/basket-ffg1?variant=33401392234584,https://cdn.shopify.com/s/files/1/0279/6876/6040/products/baskt_small_3e804bde-6181-4f2d-ad22-a1375c4be7b1_390x.jpg?v=1604285386,https://schema.org/NewCondition,"[{'@type': 'Offer', 'price': '495.00', 'priceCurrency': 'INR', 'itemCondition': 'https://schema.org/NewCondition', 'url': 'https://fastandfresh.in/products/basket-ffg1?variant=33401392234584', 'sku': 'BASKET 1', 'mpn': '', 'availability': 'https://schema.org/InStock', 'priceValidUntil': '2021-02-19', 'gtin14': ''}]",495.00,INR,https://schema.org/InStock,2021-02-19,,2021-01-20
https://schema.org,Offer,Bathua leaves (Price per 500gms),"{'@type': 'Brand', 'name': 'FFG'}",BAT1,,"


Benefits Of Bathua-:
 



Rich in Micronutrients:



Rich in Fibre:



Rich in Amino Acids: 



",https://fastandfresh.in/products/bathua-leaves-price-per-500gms?variant=33452396478552,https://cdn.shopify.com/s/files/1/0279/6876/6040/products/Bathua_500x.jpg?v=1603685294,https://schema.org/NewCondition,"[{'@type': 'Offer', 'price': '13.00', 'priceCurrency': 'INR', 'itemCondition': 'https://schema.org/NewCondition', 'url': 'https://fastandfresh.in/products/bathua-leaves-price-per-500gms?variant=33452396478552', 'sku': 'BAT1', 'mpn': '', 'availability': 'https://schema.org/InStock', 'priceValidUntil': '2021-02-19', 'gtin14': ''}]",13.00,INR,https://schema.org/InStock,2021-02-19,,2021-01-20
https://schema.org,Offer,Beans (Price per 250 gms),"{'@type': 'Brand', 'name': 'FFG'}",BE1,,"Green Beans are very healthy-:


Green beans are a good source of vitamins and minerals.


Green beans contain many essential vitamins, including folate


Green beans contain a high amount of chlorophy

",https://fastandfresh.in/products/beans?variant=32604290187352,https://cdn.shopify.com/s/files/1/0279/6876/6040/products/beans_1100x.jpg?v=1598459347,https://schema.org/NewCondition,"[{'@type': 'Offer', 'price': '10.00', 'priceCurrency': 'INR', 'itemCondition': 'https://schema.org/NewCondition', 'url': 'https://fastandfresh.in/products/beans?variant=32604290187352', 'sku': 'BE1', 'mpn': '', 'availability': 'https://schema.org/InStock', 'priceValidUntil': '2021-02-19', 'gtin14': ''}]",10.00,INR,https://schema.org/InStock,2021-02-19,,2021-01-20
https://schema.org,Offer,Beet Root (Price per 250 gms),"{'@type': 'Brand', 'name': 'FFG'}",BE2,,"Impressive Health Benefits of Beet Root-:


Can Improve Athletic Performance


May Help Fight Inflammation


May Improve Digestive Health


May Help Support Brain Health


May Have Some Anti-Cancer Properties

",https://fastandfresh.in/products/beet-root?variant=32604290220120,https://cdn.shopify.com/s/files/1/0279/6876/6040/products/beetroot_501x.png?v=1598459348,https://schema.org/NewCondition,"[{'@type': 'Offer', 'price': '8.00', 'priceCurrency': 'INR', 'itemCondition': 'https://schema.org/NewCondition', 'url': 'https://fastandfresh.in/products/beet-root?variant=32604290220120', 'sku': 'BE2', 'mpn': '', 'availability': 'https://schema.org/InStock', 'priceValidUntil': '2021-02-19', 'gtin14': ''}]",8.00,INR,https://schema.org/InStock,2021-02-19,,2021-01-20
https://schema.org,Offer,Ber Fruit/ Jujube (Price per 500gms),"{'@type': 'Brand', 'name': 'FFG'}",BER1,,"

Here are amazing health benefits of ber fruit:


Helps in improving the blood circulation: 


Provides a glowing skin: 


Good for your bones: 


Good for your tummy: 


It helps you sleep better:

",https://fastandfresh.in/products/ber-fruit-jujube-price-per-500gms?variant=37681133846719,https://cdn.shopify.com/s/files/1/0279/6876/6040/products/BERFRUIT_500x.jpg?v=1606964208,https://schema.org/NewCondition,"[{'@type': 'Offer', 'price': '37.00', 'priceCurrency': 'INR', 'itemCondition': 'https://schema.org/NewCondition', 'url': 'https://fastandfresh.in/products/ber-fruit-jujube-price-per-500gms?variant=37681133846719', 'sku': 'BER1', 'mpn': '', 'availability': 'https://schema.org/InStock', 'priceValidUntil': '2021-02-19', 'gtin14': ''}]",37.00,INR,https://schema.org/InStock,2021-02-19,,2021-01-20
https://schema.org,Offer,Bhutta/Corn whole  (Price per Pc/Approx. 200gm to 300gms),"{'@type': 'Brand', 'name': 'FFG'}",BH1,,"
If theres anything that truly defines the essence of Indian monsoon, it is a bhutta, which is one of the oldest summer crop.
",https://fastandfresh.in/products/bhutta-price-per-pc?variant=32886536339544,https://cdn.shopify.com/s/files/1/0279/6876/6040/products/Cornbhutta_500x.jpg?v=1600878883,https://schema.org/NewCondition,"[{'@type': 'Offer', 'price': '20.00', 'priceCurrency': 'INR', 'itemCondition': 'https://schema.org/NewCondition', 'url': 'https://fastandfresh.in/products/bhutta-price-per-pc?variant=32886536339544', 'sku': 'BH1', 'mpn': '', 'availability': 'https://schema.org/InStock', 'priceValidUntil': '2021-02-19', 'gtin14': ''}]",20.00,INR,https://schema.org/InStock,2021-02-19,,2021-01-20
https://schema.org,Offer,Blueberries  (Price per 125 gms),"{'@type': 'Brand', 'name': 'FFG'}",BLUB1,,"Incredible Blueberry Benefits: 


Super Source of Antioxidants. ...


Boosts Immunity. ...


Can Undo Damage of a High Fat Diet. ...


Reduces Risks of Heart Disease. ...


Boosts Brain Health. ...


Regulating Blood Sugar. ..


",https://fastandfresh.in/products/blueberries-price-per-125-gms?variant=33138270699608,https://cdn.shopify.com/s/files/1/0279/6876/6040/products/BLUEBERRYFFG_500x.jpg?v=1598459416,https://schema.org/NewCondition,"[{'@type': 'Offer', 'price': '209.00', 'priceCurrency': 'INR', 'itemCondition': 'https://schema.org/NewCondition', 'url': 'https://fastandfresh.in/products/blueberries-price-per-125-gms?variant=33138270699608', 'sku': 'BLUB1', 'mpn': '', 'availability': 'https://schema.org/InStock', 'priceValidUntil': '2021-02-19', 'gtin14': ''}]",209.00,INR,https://schema.org/InStock,2021-02-19,,2021-01-20
https://schema.org,Offer,Brinjal Long (Price per 500gms),"{'@type': 'Brand', 'name': 'FFG'}",BRI4,,"Surprising Health Benefits of Eggplants

Rich in Many Nutrients. ...
High in Antioxidants. ...
May Reduce the Risk of Heart Disease. ...
May Promote Blood Sugar Control. ...
Could Help With Weight Loss. ...
May Have Cancer-Fighting Benefits. ...
Very Easy to Add to Your Diet.
",https://fastandfresh.in/products/brinjal-long-price-per-500gms?variant=33350063325272,https://cdn.shopify.com/s/files/1/0279/6876/6040/products/long-brinjal-500x500_500x.jpg?v=1600878916,https://schema.org/NewCondition,"[{'@type': 'Offer', 'price': '16.00', 'priceCurrency': 'INR', 'itemCondition': 'https://schema.org/NewCondition', 'url': 'https://fastandfresh.in/products/brinjal-long-price-per-500gms?variant=33350063325272', 'sku': 'BRI4', 'mpn': '', 'availability': 'https://schema.org/InStock', 'priceValidUntil': '2021-02-19', 'gtin14': ''}]",16.00,INR,https://schema.org/InStock,2021-02-19,,2021-01-20
https://schema.org,Offer,Brinjal Round (Price per 500 gms),"{'@type': 'Brand', 'name': 'FFG'}",BR2,,"Surprising Health Benefits of Eating Eggplant:


HELPS WITH DIGESTION. ...


IMPROVES HEART HEALTH. ...


PREVENTS CANCER. ...


IMPROVES BONE HEALTH. ...


PREVENTS ANEMIA. ...

",https://fastandfresh.in/products/brinjal-round?variant=32604290318424,https://cdn.shopify.com/s/files/1/0279/6876/6040/products/brinjlround_501x.png?v=1598459348,https://schema.org/NewCondition,"[{'@type': 'Offer', 'price': '14.00', 'priceCurrency': 'INR', 'itemCondition': 'https://schema.org/NewCondition', 'url': 'https://fastandfresh.in/products/brinjal-round?variant=32604290318424', 'sku': 'BR2', 'mpn': '', 'availability': 'https://schema.org/InStock', 'priceValidUntil': '2021-02-19', 'gtin14': ''}]",14.00,INR,https://schema.org/InStock,2021-02-19,,2021-01-20
https://schema.org,Offer,Brinjal Small (Price per 250 gms),"{'@type': 'Brand', 'name': 'FFG'}",BR3,,"

HELPS WITH DIGESTION. ...


IMPROVES HEART HEALTH. ...


PREVENTS CANCER. ...


IMPROVES BONE HEALTH. ...


PREVENTS ANEMIA. ...


INCREASES BRAIN FUNCTION.

",https://fastandfresh.in/products/brinjal-small-price-per-250gms?variant=32843680874584,https://cdn.shopify.com/s/files/1/0279/6876/6040/products/brinjalSMALL_500x.jpg?v=1598459398,https://schema.org/NewCondition,"[{'@type': 'Offer', 'price': '10.00', 'priceCurrency': 'INR', 'itemCondition': 'https://schema.org/NewCondition', 'url': 'https://fastandfresh.in/products/brinjal-small-price-per-250gms?variant=32843680874584', 'sku': 'BR3', 'mpn': '', 'availability': 'https://schema.org/InStock', 'priceValidUntil': '2021-02-19', 'gtin14': ''}]",10.00,INR,https://schema.org/InStock,2021-02-19,,2021-01-20
https://schema.org,Offer,Broccoli (Price is Per Pcs/Approx.400gms to 500gms),"{'@type': 'Brand', 'name': 'FFG'}",BR4,,"The health benefits of broccoli :
Cholesterol reduction.
Reducing allergic reaction and inflammation.
Powerful antioxidant.
Great for detoxification.",https://fastandfresh.in/products/brocolli?variant=32604290515032,https://cdn.shopify.com/s/files/1/0279/6876/6040/products/brocoli_500x.jpg?v=1598459349,https://schema.org/NewCondition,"[{'@type': 'Offer', 'price': '24.00', 'priceCurrency': 'INR', 'itemCondition': 'https://schema.org/NewCondition', 'url': 'https://fastandfresh.in/products/brocolli?variant=32604290515032', 'sku': 'BR4', 'mpn': '', 'availability': 'https://schema.org/InStock', 'priceValidUntil': '2021-02-19', 'gtin14': ''}]",24.00,INR,https://schema.org/InStock,2021-02-19,,2021-01-20
https://schema.org,Offer,Cabbage China (Price per 500gms),"{'@type': 'Brand', 'name': 'FAST AND FRESH GLOBAL LLP'}",,,"Health Benefits of Chinese Cabbage-:


Helps build strong bones


Fights fatigue and anemia


Helps regulate blood pressure


Strengthen the immune system


Eye health

",https://fastandfresh.in/products/china-cabbage-price-per-500gms?variant=33365391802456,https://cdn.shopify.com/s/files/1/0279/6876/6040/products/chinacabbage_500x.jpg?v=1600878918,https://schema.org/NewCondition,"[{'@type': 'Offer', 'price': '22.00', 'priceCurrency': 'INR', 'itemCondition': 'https://schema.org/NewCondition', 'url': 'https://fastandfresh.in/products/china-cabbage-price-per-500gms?variant=33365391802456', 'sku': '', 'mpn': '', 'availability': 'https://schema.org/InStock', 'priceValidUntil': '2021-02-19', 'gtin14': ''}]",22.00,INR,https://schema.org/InStock,2021-02-19,,2021-01-20
